index,source,leaning,reliability_score,bias_score,vader_comment,comment,vader_transcript,clean_comment
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.4215, 'positive': 0.237, 'neutral': 0.763, 'negative': 0.0}",Trump 🇺🇸All it took was action not napping.,,trump flag  united statesall it took was action not napping.
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.9755, 'positive': 0.209, 'neutral': 0.776, 'negative': 0.015}","Well the case in point is how to manoeuver the political landscape of cooperation for the common good at times of such a protracted multi-polarism or emerging new world order where thinking out of the box is inevitable and outweighing the business as usual way of thinking. Trump is in a good shape and America is in a good hand to pro-actively engage in probable happenings and respond to challenging changes that affect the western hemisphere. Yet, no need for provocative measures. There are a lot more agenda that bring both United States and Canada together. Canada is so vital to the United States and the other way round. Let's have a second thought to divert challenges into opportunities and make inclusive Mexico and China too",,"well the case in point is how to manoeuver the political landscape of cooperation for the common good at times of such a protracted multi-polarism or emerging new world order where thinking out of the box is inevitable and outweighing the business as usual way of thinking. trump is in a good shape and america is in a good hand to pro-actively engage in probable happenings and respond to challenging changes that affect the western hemisphere. yet, no need for provocative measures. there are a lot more agenda that bring both united states and canada together. canada is so vital to the united states and the other way round. let's have a second thought to divert challenges into opportunities and make inclusive mexico and china too"
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.8395, 'positive': 0.529, 'neutral': 0.471, 'negative': 0.0}",I Stand With Trump.!! 🇺🇸🇺🇸🇺🇸,,i stand with trump.!! flag  united statesflag  united statesflag  united states
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Trump the end of the us.,,trump the end of the us.
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.9724, 'positive': 0.198, 'neutral': 0.718, 'negative': 0.084}","Hmm, it is tested idea in first term w.r.t inflation( with low interest rates) & If tariff was so detrimental why didn't previous regime lift Chinese Tariff? , Effectively if both parties agree on Tariff, what are these prognostications of doom about? and seriously, lol! citizens can only pray for it work hahaha
Btw, If claim is that middle class will pay, it will increase corporate profits that increases mrkt cap feeds into 401K. This is not even considering treasury will pay back Debt reducing interest payment that is a Trillion dollars in budget....biggest line item. 
""Are a record $1.2 trillion interest payments blowing up the federal budget?
The key is the yearly interest payments, which the U.S. Treasury Department's October report estimated will hit a record $1.2 trillion for fiscal year 2025, which ends next Sept. 30. The Federal Reserve Board's Nov. 7 interest-rate cut by one-quarter percentage point could reduce that somewhat.""",,"hmm, it is tested idea in first term w.r.t inflation( with low interest rates) & if tariff was so detrimental why didn't previous regime lift chinese tariff? , effectively if both parties agree on tariff, what are these prognostications of doom about? and seriously, lol! citizens can only pray for it work hahaha btw, if claim is that middle class will pay, it will increase corporate profits that increases mrkt cap feeds into 401k. this is not even considering treasury will pay back debt reducing interest payment that is a trillion dollars in budget....biggest line item.  ""are a record $1.2 trillion interest payments blowing up the federal budget? the key is the yearly interest payments, which the u.s. treasury department's october report estimated will hit a record $1.2 trillion for fiscal year 2025, which ends next sept. 30. the federal reserve board's nov. 7 interest-rate cut by one-quarter percentage point could reduce that somewhat."""
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.9408, 'positive': 0.211, 'neutral': 0.693, 'negative': 0.096}","I hate this guy. Everything about him. But to make a fair point: Trump used economic leverage to incentivize Mexico to take more responsibility for its own border, which is like a sieve. He is right about that. He didnt back down with Mexico, he is giving them tone to make good on the commitment of 10,000 Mexican National Guards to be added to border security. Thats called a victory. It's rhe only smart thing he has done, so it should be pretty obvious. Spinning it as him ""backing down""...That really is fake news. We don't beat propaganda with propaganda. I'm so disappointed in how compartmentalized people have become. Everything is gaslighting now. Grow up.",,"i hate this guy. everything about him. but to make a fair point: trump used economic leverage to incentivize mexico to take more responsibility for its own border, which is like a sieve. he is right about that. he didnt back down with mexico, he is giving them tone to make good on the commitment of 10,000 mexican national guards to be added to border security. thats called a victory. it's rhe only smart thing he has done, so it should be pretty obvious. spinning it as him ""backing down""...that really is fake news. we don't beat propaganda with propaganda. i'm so disappointed in how compartmentalized people have become. everything is gaslighting now. grow up."
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.128, 'positive': 0.088, 'neutral': 0.843, 'negative': 0.068}","Seriously, Arturo Sarukan, an ambassador for the PRI drug-dealing government, will perhaps know who in the American government has shares in the cartels. ",,"seriously, arturo sarukan, an ambassador for the pri drug-dealing government, will perhaps know who in the american government has shares in the cartels."
3,bbc_news,Center,44.73,-1.33,"{'compound': -0.4588, 'positive': 0.0, 'neutral': 0.8, 'negative': 0.2}",As far as i can see Trump is just jealously representing his people.,,as far as i can see trump is just jealously representing his people.
3,bbc_news,Center,44.73,-1.33,"{'compound': -0.3612, 'positive': 0.143, 'neutral': 0.638, 'negative': 0.219}",We are Ok in the UK as we got Starmer and he will just drop to his knee like the weak and feeble PM he is,,we are ok in the uk as we got starmer and he will just drop to his knee like the weak and feeble pm he is
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.3595, 'positive': 0.293, 'neutral': 0.707, 'negative': 0.0}",What a world joke of a country!,,what a world joke of a country!
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.4215, 'positive': 0.167, 'neutral': 0.833, 'negative': 0.0}",Next the US will begin trading with N. Korea ans Russia lift all sanctions lol,,next the us will begin trading with n. korea ans russia lift all sanctions lol
3,bbc_news,Center,44.73,-1.33,"{'compound': -0.5423, 'positive': 0.0, 'neutral': 0.462, 'negative': 0.538}",America has horrible karma.,,america has horrible karma.
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.7712, 'positive': 0.169, 'neutral': 0.831, 'negative': 0.0}","At Mexico we can be hit but mot like that, unlike U.S we don't have enemies so we can look at other countries 4 or 5 hrs aho Russia fully opened the trade with us",,"at mexico we can be hit but mot like that, unlike u.s we don't have enemies so we can look at other countries 4 or 5 hrs aho russia fully opened the trade with us"
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Down fall,,down fall
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Thoughts and prayers for Americans   ,,thoughts and prayers for americans
3,bbc_news,Center,44.73,-1.33,"{'compound': -0.9652, 'positive': 0.081, 'neutral': 0.687, 'negative': 0.232}","For the first time in my 70 years, I am ashamed to be an American.  I've been voting since 1972 and my candidates both won and lost.  But I have never felt as though our Constitution, rule of law and national security to be in grave danger.  I feel that now.   I feel betrayed by my fellow Americans who voted for a convicted felon, insurrectionist and pathological liar who is hell bent on establishing an oligarchy, with the wealthiest men in the world occupying a seat at the table in the Oval Office.",,"for the first time in my 70 years, i am ashamed to be an american.  i've been voting since 1972 and my candidates both won and lost.  but i have never felt as though our constitution, rule of law and national security to be in grave danger.  i feel that now.   i feel betrayed by my fellow americans who voted for a convicted felon, insurrectionist and pathological liar who is hell bent on establishing an oligarchy, with the wealthiest men in the world occupying a seat at the table in the oval office."
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",OH SCHIENBAUM,,oh schienbaum
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.75, 'positive': 0.33, 'neutral': 0.67, 'negative': 0.0}",See ya on the next mid-term elections USA! Hope you enjoy the situation right now,,see ya on the next mid-term elections usa! hope you enjoy the situation right now
3,bbc_news,Center,44.73,-1.33,"{'compound': -0.2263, 'positive': 0.0, 'neutral': 0.759, 'negative': 0.241}",I am european. I stand againt aggressors.,,i am european. i stand againt aggressors.
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.8934, 'positive': 0.337, 'neutral': 0.663, 'negative': 0.0}","I support Trump at this 100%. Enough of America and USAID sending help to Africa but they Cheer for CHINA, brazil. See the help from them now..",,"i support trump at this 100%. enough of america and usaid sending help to africa but they cheer for china, brazil. see the help from them now.."
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",ON CHEWSDAY,,on chewsday
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",BBc brings on a trump hater....shocking  ,,bbc brings on a trump hater....shocking
3,bbc_news,Center,44.73,-1.33,"{'compound': 0.9472, 'positive': 0.227, 'neutral': 0.747, 'negative': 0.026}","We need Canada Mexico.  No no no sir they need us , y u think they all wanna live here. Risk there lives family lives ,,, to walk 3 thousand miles bare foot , America greatest country on EARTH  !!!!!! And our king Trump come to save us once again this time he’s not asking ‘ our hero , President Donald j Trump !!!!!!!  Ty Mr president …..47",,"we need canada mexico.  no no no sir they need us , y u think they all wanna live here. risk there lives family lives ,,, to walk 3 thousand miles bare foot , america greatest country on earth  !!!!!! and our king trump come to save us once again this time he’s not asking ‘ our hero , president donald j trump !!!!!!!  ty mr president …..47"
